!Series_platform_id	GPL21103			
GENE	rna	Mo~rep1	Oc~rep1	@OC_up
GM38339	-1.090676448	7.511619719	2.996555844	
GM38340	-0.96988284	1.935365065	0.498643361	
GM38341	0	0	0	
GM38342	0.021411982	0.726727075	0.752545684	
GM38343	0	0	0	
GM38344	0	0	0.251909738	
GM38345	-0.491774913	76.93699245	54.42486485	
GM38346	-0.252342953	0.489303713	0.250317973	
GM38348	0	0	0	
GM38349	0	0	0	
GM3835	-0.714101204	1.455407842	0.496779258	
GM38350	0	0	0	
GM38351	-0.316954344	0.245697993	0	
GM38352	-0.570805067	0.48535221	0	
GM38353	0	0	0	
GM38355	1.123903016	0.48535221	2.237113797	
GM38356	0	0	0	
GM38357	-0.47877593	17.74868064	12.45379467	
GM38358	0	0	0	
GM38359	-0.472897215	0.73263227	0.248389629	
GM38360	0	0	0	
GM38361	0	0	0	
GM38362	0	0	0	
GM38363	0	0	0	
GM38364	-0.314529156	0.243605719	0	
GM38365	-0.33907799	1.209987011	0.747097231	
GM38366	-1.100565606	7.04579088	2.752022904	
GM38368	0	0	0	
GM38369	0	0	0	
GM38370	0	0	0	
GM38371	0	0	0	
GM38372	-0.89092199	24.47560565	12.73821393	
GM38373	0	0	0	
GM38374	0.712964888	0.982791973	2.250131772	
GM38375	-0.577353953	5.343059958	3.251067086	
GM38376	0.20425369	0.735001706	0.998878486	
GM38377	-0.250314733	0.487211439	0.250317973	
GM38378	0	0	0	
GM38379	0.880829544	1.710962533	3.992058076	
GM38380	-0.337458046	1.216402414	0.754137449	
GM38381	-0.572609772	0.487211439	0	
GM38382	0	0	0	
GM38383	0.124629149	42.57104851	46.50235306	
GM38384	0.830743468	1.948663057	4.244497118	
GM38385	-0.309937759	0.239654217	0	
GM38386	-0.611258562	7.778328686	4.746516733	
GM38387	-0.79820319	10.70495038	5.731106686	
GM38388	0	0	0.250317973	
GM38389	0	0	0	
GM3839	0.361958457	74.1183159	95.53975571	
GM38390	0	0	0	
GM38391	-1.54773259	4.860171648	1.004455422	
GM38392	0.012578853	0.487211439	0.500235125	
GM38393	-0.724759358	8.494550274	4.745133065	
GM38394	-0.267930538	1407.339405	1168.639973	
GM38395	0	0	0	
GM38399	-0.427303003	210.4191668	156.222007	
GM38404	0	0	0	
GM3841	0.01419279	0.239654217	0.251909738	
GM38411	0	0	0	
GM38412	-1.451997773	9.249775583	2.746445968	
GM38413	0	0	0	
GM38433	0	0	0	
GM3848	0	0	0	
GM38505	0	0	0	
GM38509	0	0	4.495215912	
GM3851	0	0	0.248389629	
GM3852	0	0	0	
GM38554	0	0	0.250317973	
GM38562	0	0	0	
GM3867	0	0	0	
GM38670	0	0	0	
GM38671	0	0	0	
GM38697	0	0	0	
GM38706	0	0	0	
GM3880	0	0	0	
GM3883	0	0	0	
GM3890	0	0	0	
GM38901	-0.314368381	0.243467138	0	
GM3892	0	0	0	
GM3893	0	0	0	
GM3896	0	0	0	
GM3898	0	0	0	
GM3922	0	0	0	
GM3928	0	0	0	
GM3931	0	0	0	
GM3933	0	0	0	
GM3940	0.493807454	0.245697993	0.754137449	
GM3943	0	0	0	
GM3945	0	0	0	
GM3948	-0.316954344	0.245697993	0	
GM3952	0	0	0	
GM3956	0	0	0	
GM3962	0	0	0	
GM3970	0	0	0	
GM3972	0	0	0	
GM3978	0	0	0	
GM3985	0	0	0	
GM40	-0.309937759	0.239654217	0	
GM40038	0	0	0	
GM40040	0	0	0	
GM40055	0	0	0	
GM4011	0	0	0	
GM40117	-0.087063338	2.188178693	2.001469805	
GM40123	-0.9820561	1.46972625	0.250317973	
GM40153	0	0	0	
GM40155	0	0	0	
GM4017	0.005464878	0.243605719	0.248325387	
GM40190	-0.309937759	0.239654217	0	
GM40263	0	0	0	
GM4027	0	0	0	
GM40289	0	0	0	
GM40292	0	0	0	
GM40293	0	0	0	
GM40304	0.030239177	4.634420095	4.753765047	
GM40309	0.014705375	0.978607426	0.998878486	
GM40319	0	0	0	
GM40323	-1.243128159	1.95507846	0.248389629	
GM40330	0	0	0	
GM40331	0	0	0	
GM40332	0	0	1.247604694	
GM4034	0.713414052	0.978607426	2.244282498	
GM40348	0	0	0	
GM4035	-0.488366003	1.463033685	0.755729214	
GM40414	0.337915991	0.976099408	1.49765033	
GM40614	0	0	0.250317973	
GM4064	0	0	0	
GM4070	-1.948220917	60.75050249	15.00175298	
GM4073	0	0	0	
GM4076	0.415139732	2.939868243	4.253529922	
GM4081	0	0	0	
GM41	0	0	0	
GM4117	-0.447694191	273.6813984	200.400187	
GM412	0	0	0	
GM4128	0	0	0	
GM4131	0.603161983	1.461728781	2.739469991	
GM4133	0	0	0	
GM4134	0	0	0	
GM4141	0	0	0	
GM4149	-0.718546069	1.46605191	0.498643361	
GM4152	-0.309937759	0.239654217	0	
GM4175	0	0	0	
GM4177	0	0	0	
GM4181	0	0	0	
GM4187	0	0	0	
GM4189	-0.795641951	2.907141344	1.250852465	
GM4201	0	0	0	
GM4202	-0.572609772	0.487211439	0	
GM4204	0	0	0	
GM4207	0	0	0	
GM4208	0	0	0	
GM42109	0	0	0	
GM4211	-0.794821843	0.734863125	0	
GM42133	0	0	0	
GM4214	0	0	0	
GM42141	-1.59287174	8.037280554	1.995957111	
GM4216	0	0	0	
GM42161	0	0	0	
GM42164	0	0	0.251909738	
GM4217	-0.034333541	9.745217536	9.492519534	
GM4219	0	0	0	
GM42205	0	0	0	
GM42208	0	0	0	
GM4221	-0.576663365	0.491395987	0	
GM4222	0	0	0	
GM4234	0	0	0	
GM42413	0.401002672	69.90492667	92.62465809	
GM42416	0	0	0	
GM42418	0.833007204	2921.007646	5204.248925	
GM42420	-2.419024337	4.348092197	0	
GM42421	1.28717358	0.73709398	3.239368537	
GM42423	0	0	0	
GM42424	0	0	0.250317973	
GM42425	0	0	0	
GM42427	0.336192834	2149.946447	2714.399446	
GM42428	-0.06565578	223.4682985	213.4819035	
GM42429	0	0	0	
GM42430	0	0	0	
GM42431	0	0	0	
GM42432	0	0	0.500635946	
GM42433	0.236270202	0.483121355	0.74703299	
GM42435	-0.348268267	1.224028257	0.74703299	
GM42436	0.540224731	5.355336438	8.241924034	
GM42437	-0.394992467	0.970704421	0.498707602	
GM42438	0	0	0	
GM42439	0	0	0	
GM42440	0	0	0	
GM42441	0	0	0	
GM42442	0	0	0	
GM42443	0	0	0	
GM42444	1.385330672	0.243467138	2.248331911	
GM42445	-0.383995336	44.26099165	33.68406174	
GM42446	0	0	0.498643361	
GM42447	0	0	0.251909738	
GM42448	-0.182276513	2.683387601	2.246210842	
GM42449	0	0	0	
GM42450	-0.718799145	1.463310847	0.496715016	
GM42451	0	0	0	
GM42452	0	0	0	
GM42453	0	0	0	
GM42454	0	0	0	
GM42455	-0.750739028	3.635727647	1.755008521	
GM42456	0	0	0	
GM42457	-0.238803242	211.8105871	179.3459072	
GM42458	0	0	0	
GM42459	0	0	0	
GM4246	0.492183004	0.243467138	0.749025575	
GM42460	0	0	0.248325387	
GM42461	0	0	0	
GM42462	0.496292341	4.131956971	6.239055189	
GM42463	-0.030436543	10.21518058	9.981052258	
GM42464	0.712997061	0.980561118	2.246547422	
GM42465	0	0	0	
GM42466	0	0	0	
GM42467	-0.116044372	1.711101114	1.50157126	
GM42468	0	0	0	
GM42470	-0.487983478	1.45791586	0.752545684	
GM42471	0	0	0.248389629	
GM42472	0	0	0	
GM42473	0	0	0	
GM42474	0	0	0	
GM42475	0	0	0	
GM42476	-0.309937759	0.239654217	0	
GM42477	0	0	0	
GM42478	0	0	0.248325387	
GM42479	0	0	0	
GM4248	0	0	0	
GM42480	0	0	0.500299367	
GM42481	0	0	0.496779258	
GM42482	0	0	0	
GM42483	0.6030703	0.483121355	1.25278081	
GM42484	-0.248479224	0.487211439	0.251909738	
GM42486	-0.314368381	0.243467138	0	
GM42488	-0.424631169	4.364918622	2.997020907	
GM42489	0	0	0	
GM42490	0	0	0	
GM42492	0.939128853	1.208266364	3.234063939	
GM42493	0.01235728	0.239654217	0.250317973	
GM42494	0	0	0	
GM42495	0	0	0	
GM42496	0.007223479	0.489303713	0.496779258	
GM42497	-0.309937759	0.239654217	0	
GM42498	0	0	0	
GM42499	-1.64739578	17.77556625	4.993458452	
GM42500	0	0	0	
GM42501	1.076123686	2.190409548	5.726543341	
GM42502	0.560992147	1.70900884	2.996555844	
GM42503	0.328366178	112.2871667	141.242306	
GM42504	0	0	0.250317973	
GM42506	0	0	0	
GM42507	-0.424496499	22.11235827	16.2209887	
GM42508	0.136149946	1.951032494	2.243091554	
GM42509	0	0	0	
GM42510	0.210598379	0.728819349	1.000534492	
GM42511	0	0	0	
GM42513	-0.254239075	50.23076931	41.95337465	
GM42514	-0.408866548	10.94186353	7.994789591	
GM42515	-1.491748457	5.33566716	1.252845051	
GM42516	0	0	0	
GM42517	-0.254759656	28.19042725	23.46527792	
GM42518	-0.473012602	0.732770851	0.248389629	
GM42519	0.303717234	44.92790996	55.68976807	
GM4252	0	0	0	
GM42520	-0.295577348	25.04232569	20.21788631	
GM42521	-0.389966754	2.931455031	2.000278862	
GM42522	0	0	0	
GM42523	-0.294389682	10.94827894	8.742832319	
GM42524	0	0	0	
GM42525	0	0	0	
GM42526	0	0	0.248389629	
GM42527	0	0	0	
GM42528	-0.98428329	0.978330263	0	
GM42529	0	0	0	
GM42530	0	0	0	
GM42531	0.1611596	1.455685004	1.745911475	
GM42533	-0.248210333	0.486934277	0.251909738	
GM42534	0	0	0	
GM42535	-0.240736093	1.944850136	1.492266118	
GM42536	0	0	0	
GM42537	0	0	0	
GM42538	2.201492195	4.365239902	23.67768019	
GM42539	0	0	0	
GM42540	0.132065861	2.194361051	2.500578229	
GM42541	0.010085008	0.734863125	0.74703299	
GM42542	0	0	0	
GM42543	0	0	0	
GM42544	-1.337714845	3.410763465	0.745104645	
GM42545	0	0	0	
GM42546	0.330792975	5.349198198	6.985415019	
GM42547	0.435547405	229.7706765	311.0997757	
GM42548	-0.126633424	1.455685004	1.249324942	
GM42549	-0.373638057	12.8919124	9.722246157	
GM42550	0	0	0	
GM42551	-0.574503742	0.489165132	0	
GM42552	0	0	0	
GM42553	-0.051887505	3.650184636	3.485909435	
GM42555	-0.576663365	0.491395987	0	
GM42556	-1.157528108	2.905187651	0.75061734	
GM42557	0	0	0	
GM42558	0	0	0	
GM42559	0.37297717	7.304925447	9.755065359	
GM42560	-0.794821843	0.734863125	0	
GM42561	0	0	0	
GM42564	0	0	0.250317973	
GM42565	0	0	0	
GM42566	-0.279646913	24.75901602	20.220087	
GM42567	0	0	0	
GM42568	0.097518045	4.602896309	4.994713637	
GM42569	0	0	0	
GM42570	0	0	0	
GM42571	-0.250180294	0.487072858	0.250317973	
GM42572	-0.055327224	7.046629693	6.743884403	
GM42573	-0.299071079	2.679713261	1.990780995	
GM42575	0	0	0	
GM42576	0.192568733	0.966519873	1.247332356	
GM42577	-0.25678213	109.9123709	91.82840011	
GM42578	0	0	0	
GM42579	0	0	0	
GM4258	-0.235473355	1.938667779	1.496122806	
GM42580	0	0	0	
GM42581	0	0	0	
GM42583	-0.907187156	4.624935024	1.999348737	
GM42584	0	0	0	
GM42585	0.2233791	2.420207068	2.992971494	
GM42587	0.190377197	0.974284297	1.25278081	
GM42588	0.007926658	0.243467138	0.250317973	
GM42589	0	0	0	
GM42591	0	0	0	
GM42593	0	0	0	
GM42594	0	0	0	
GM42595	0.307359177	22.61430386	28.22129637	
GM42596	0.151408046	1.699152143	1.997821213	
GM42597	-0.834553239	1.226259112	0.248389629	
GM42598	0	0	0.496715016	
GM42599	0	0	0	
GM42600	0.220593257	9.274650921	10.97215313	
GM42601	-0.314529156	0.243605719	0	
GM42602	-0.298327202	1.455685004	0.996950142	
GM42603	-0.314529156	0.243605719	0	
GM42604	0	0	0	
GM42605	0	0	0	
GM42606	0	0	0	
GM42607	0	0	0	
GM42608	0	0	0	
GM42609	0	0	2.49313719	
GM42610	0	0	0	
GM42611	0.46469355	4.608524342	6.739899232	
GM42612	0	0	0	
GM42613	0	0	0	
GM42614	0	0	0	
GM42615	0	0	0	
GM42616	0	0	0	
GM42617	0	0	0	
GM42619	0	0	0	
GM4262	0.64995899	11.89494683	19.23376528	
GM42620	0	0	0	
GM42621	0	0	0	
GM42622	0	0	0	
GM42623	0	0	0	
GM42625	0	0	0	
GM42626	0	0	0	
GM42627	0	0	0	
GM42628	0	0	0.248325387	
GM42629	-0.121914287	20.46239405	18.72324216	
GM42630	-0.336136598	1.20984843	0.750553099	
GM42632	-0.237012417	9.009239532	7.492845737	
GM42633	0.316482741	11.44376501	14.49610675	
GM42634	0	0	0	
GM42635	0.016207285	19.73310861	19.96733827	
GM42636	-0.382649688	15.28590244	11.49173593	
GM42638	0.005539121	0.243605719	0.248389629	
GM42639	0	0	0	
GM42640	0	0	0.250317973	
GM42641	-0.054468066	109.5215566	105.4266694	
GM42642	0	0	0	
GM42643	0	0	0	
GM42645	0	0	0.500235125	
GM42646	0	0	0	
GM42647	-0.314529156	0.243605719	0	
GM42648	-0.300313888	1.457267071	0.99548686	
GM42650	0	0	0	
GM42651	-0.309937759	0.239654217	0	
GM42652	0	0	0	
GM42653	0.73627362	2.443871965	4.737034239	
GM42654	0	0	0	
GM42655	0.615647368	1.94326807	3.509808945	
GM42656	0.26935056	0.243467138	0.498707602	
GM42657	0	0	0	
GM42658	-0.515627592	9.001664036	5.996049771	
GM42659	-0.929233993	20.44166757	10.25981496	
GM42660	0	0	0	
GM42661	0	0	0	
GM42662	0	0	0	
GM42663	0	0	0	
GM42664	-1.043860911	34.54323728	16.23945513	
GM42665	0	0	0.496650775	
GM42666	0	0	0	
GM42667	0	0	0	
GM42668	0	0	0	
GM42669	-0.096433912	18.24329734	16.99906686	
GM42670	-1.128735896	9.920905557	3.994307628	
GM42671	-0.314368381	0.243467138	0	
GM42672	-0.969915039	3.88128706	1.492073393	
GM42673	0	0	0	
GM42674	0	0	0	
GM42675	0	0	0	
GM42676	0	0	0	
GM42677	0	0	0	
GM42678	0	0	0	
GM42679	0	0	0	
GM42680	0	0	0	
GM42681	-0.199606819	18.21429513	15.73157472	
GM42682	-0.314529156	0.243605719	0	
GM42683	-0.981500039	0.974517342	0	
GM42684	-0.314529156	0.243605719	0	
GM42685	-0.558819873	2.681944116	1.499514432	
GM42686	-1.313880419	14.56089601	5.259176288	
GM42687	0	0	0	
GM42688	-0.287615857	179.1029775	146.5502306	
GM42689	0	0	0.250317973	
GM42690	-0.674184606	7.767407456	4.49441427	
GM42692	0	0	0	
GM42693	0	0	0	
GM42694	0	0	0	
GM42695	0	0	0	
GM42696	0.005539121	0.243605719	0.248389629	
GM42697	0	0	0	
GM42698	0	0	0	
GM42699	0.264328543	3.162834616	3.999884564	
GM42700	-0.314529156	0.243605719	0	
GM42701	0	0	0	
GM42702	0.356085073	8.759728617	11.49194403	
GM42704	0	0	0.250317973	
GM42705	0	0	0	
GM42706	0	0	0	
GM42707	0	0	0	
GM42708	0	0	0	
GM4271	0	0	0	
GM42710	0	0	0	
GM42711	0	0	0.248389629	
GM42713	0	0	0	
GM42714	0	0	0	
GM42715	-0.546234277	374.1378159	255.8963558	
GM42716	-0.099896716	1.942990907	1.7461042	
GM42717	1.178278166	1.20617409	3.992715863	
GM42718	-0.151865609	62.00605562	55.71085417	
GM42719	0	0	0	
GM42720	0	0	0	
GM42721	-0.579019038	6.078804917	3.738685057	
GM42722	0.005699896	0.243467138	0.248389629	
GM42723	0	0	0	
GM42725	-0.659333648	7.300325156	4.255522508	
GM42726	-0.45231172	4.145532126	2.760719128	
GM42727	0.114164366	131.8560334	142.7964553	
GM42728	0	0	0.248325387	
GM42729	0.090635203	51.79184621	55.21481231	
GM42731	-0.254643958	0.489303713	0.248325387	
GM42732	-0.071673039	22.89678094	21.73859716	
GM42733	-0.18755577	29.15206125	25.47628785	
GM42734	0	0	0.248389629	
GM42735	-0.673268809	2.188317274	0.999343548	
GM42736	0	0	0.496715016	
GM42737	0	0	0	
GM42738	0	0	0	
GM42739	0	0	0	
GM42741	0	0	0	
GM42742	0.224607376	495.8433831	579.5412286	
GM42743	0	0	0	
GM42744	-0.711643362	1.457544233	0.500635946	
GM42745	0	0	0	
GM42748	-0.935249666	9.50881459	4.495605214	
GM4275	-0.792965493	0.73263227	0	
GM42750	0	0	0	
GM42751	0	0	0	
GM42752	0	0	0	
GM42753	0	0	0	
GM42755	-0.245929865	3.146934142	2.496993878	
GM42756	0.133633456	2.190409548	2.500048924	
GM42758	0	0	0	
GM42759	2.219380193	6.829196889	35.46004706	
GM42760	0	0	0	
GM42761	0	0	0	
GM42763	0	0	0.997286721	
GM42764	-1.120216769	147.7885513	67.44640868	
GM42765	-0.148801659	1.212079285	0.995294135	
GM42766	0	0	0	
GM42767	0	0	0	
GM42768	-0.196976541	10.4487469	8.987622225	
GM42769	0	0	0	
GM42770	0	0	0	
GM42771	0.012775069	0.487072858	0.500299367	
GM42772	0	0	0	
GM42773	0	0	0	
GM42774	0	0	0	
GM42775	0	0	0	
GM42776	-0.472897215	0.73263227	0.248389629	
GM42777	-0.704037406	1.443969078	0.500235125	
GM42778	-0.312036651	2.414301872	1.750233226	
GM42779	0	0	0	
GM42780	0	0	0	
GM42781	0	0	0	
GM42782	-0.825924805	1.216402414	0.250317973	
GM42783	0.233064188	8.759823081	10.47099939	
GM42785	-0.09985881	58.15070111	54.19495702	
GM42786	0	0	0	
GM42787	0.007176205	0.245697993	0.251909738	
GM42788	-0.252615738	0.487211439	0.248325387	
GM42789	0.273136013	4.362549186	5.480274781	
GM4279	-0.316954344	0.245697993	0	
GM42790	-0.778073802	4.141580623	1.998286276	
GM42791	-0.335142017	3.394535481	2.483575082	
GM42793	-0.615185625	104.9201843	68.14955693	
GM42794	0	0	0	
GM42795	0	0	0	
GM42796	0	0	0	
GM42797	-0.706996447	1.449641228	0.500635946	
GM42798	-0.135530335	3.398675912	3.004269221	
GM42799	0	0	0	
GM428	0	0	0	
GM42800	0	0	0	
GM42801	0.942969464	1.472095686	3.752557396	
GM42802	0	0	0	
GM42803	0	0	0	
GM42804	0	0	0.496650775	
GM42805	0	0	0	
GM42807	0.003113933	0.245697993	0.248389629	
GM42808	0	0	0	
GM42809	0	0	0.248389629	
GM42811	-0.437611335	1.707288193	0.998942727	
GM42812	0	0	0	
GM42813	0	0	0	
GM42814	0.033115253	4.856591772	4.992577197	
GM42815	-0.124817102	10.42810755	9.480949468	
GM42816	0	0	0	
GM42817	0	0	0	
GM42818	0	0	0	
GM42819	-0.464856784	0.722914153	0.248325387	
GM42820	0.285348057	4.128844281	5.250544305	
GM42821	0	0	0	
GM42822	0.005625653	0.243467138	0.248325387	
GM42823	0	0	0	
GM42824	0	0	0	
GM42825	0	0	0	
GM42826	-0.312100587	7.07140947	5.501263099	
GM42827	0	0	0	
GM42828	0	0	0	
GM42829	-0.673072675	22.08423789	13.47773012	
GM42830	0	0	0	
GM42832	0	0	0	
GM42833	0.420487635	6.092984743	8.493107891	
GM42834	0	0	0	
GM42836	1.094717084	55.58248852	119.8438973	
GM42837	0	0	0	
GM42838	1.295646899	5.602937777	15.20935691	
GM42839	-1.189496369	5.828135005	1.993836042	
GM42840	1.431302217	0.483121355	2.999830507	
GM42841	0	0	0	
GM42842	0.128457636	1.961399399	2.237178039	
GM42843	-0.316954344	0.245697993	0	
GM42844	0	0	0	
GM42845	0	0	0	
GM42846	-0.910546746	517.8913493	275.0416073	
GM42847	-0.883671674	50.61342035	26.97376743	
GM42848	-0.213653046	5.075235015	4.238984424	
GM42849	-0.102770303	1.94694241	1.744319711	
GM4285	-0.318803823	32.96444589	26.23046265	
GM42850	0	0	0	
GM42851	-0.804304698	2.927780691	1.249196459	
GM42852	0	0	0	
GM42853	0	0	0.251909738	
GM42854	0	0	0	
GM42855	0	0	0	
GM42856	-0.664491362	0.978607426	0.248325387	
GM42857	-0.79110675	0.730401415	0	
GM42858	-0.719117151	1.463959636	0.496779258	
GM42859	0	0	0	
GM42860	-0.36406009	242.8728117	188.483055	
GM42861	-0.316954344	0.245697993	0	
GM42862	0	0	0	
GM42863	-1.100200247	17.72159424	7.732720347	
GM42864	0.030973653	1.693108366	1.751552653	
GM42865	0	0	0	
GM42866	-0.314529156	0.243605719	0	
GM42867	0.005539121	0.243605719	0.248389629	
GM42868	-0.72753179	3.140890366	1.500833859	
GM42869	-1.153354898	1.224305419	0	
GM4287	0	0	0	
GM42870	-0.344090057	1.224166838	0.752209105	
GM42871	0	0	0	
GM42872	-0.702346859	5.092994718	2.744581865	
GM42873	-0.572609772	0.487211439	0	
GM42874	-0.026919178	10.21824915	10.01086914	
GM42875	0	0	0	
GM42876	-0.706948402	5.104010412	2.73940575	
GM42878	-0.46329087	41.04547014	29.49683461	
GM42879	-0.836751688	12.84036127	6.749257095	
GM42880	0	0	0	
GM42881	-0.399428932	0.974145715	0.496715016	
GM42882	-0.244640899	0.483259936	0.251909738	
GM42883	0	0	0	
GM42884	0.340409563	1.94894022	2.73370033	
GM42885	-0.67901727	2.200404827	0.998942727	
GM42886	0	0	0	
GM42887	0	0	0	
GM42888	0	0	0	
GM42889	0	0	0	
GM42890	-0.203125271	15.11194239	12.9959087	
GM42891	0	0	0	
GM42892	0	0	0	
GM42893	0.194195114	79.40289178	90.98779805	
GM42894	-0.975543095	0.966381292	0	
GM42895	0.011316218	0.486934277	0.498643361	
GM42896	0	0	0	
GM42897	-0.851022264	1.70333669	0.498707602	
GM42898	0	0	0	
GM42899	-0.572475333	0.487072858	0	
GM42900	-0.872020393	65.31338089	35.23238107	
GM42901	0	0	0	
GM42902	-0.983141157	1.467772557	0.248389629	
GM42903	-0.234624014	1.945221763	1.503163024	
GM42905	0	0	0	
GM42906	0.010130519	0.239654217	0.248389629	
GM42907	-0.097681526	4.60903455	4.241831374	
GM42908	0	0	0	
GM42909	-0.66704836	5.341295193	2.993708894	
GM42910	-0.586246552	4.622981331	2.745319265	
GM42911	0	0	0	
GM42912	0	0	0	
GM42913	0.330337999	3.171109248	4.244368635	
GM42915	0	0	0	
GM42916	0	0	0	
GM42917	-1.200684395	7.032588448	2.494728954	
GM42918	-1.005824737	7.531981904	3.248802162	
GM42919	0	0	0	
GM42920	0	0	0	
GM42921	0	0	1.000935313	
GM42922	0.005699896	0.243467138	0.248389629	
GM42923	-0.704867853	32.39382926	19.4870702	
GM42924	0	0	0	
GM42925	0	0	0	
GM42926	0	0	0	
GM42927	-0.568469114	219.6817897	147.8127843	
GM42928	0	0	0	
GM42929	0	0	0	
GM42930	0	0	0.496779258	
GM42931	0	0	0	
GM42932	0	0	0	
GM42933	-0.250811032	0.48535221	0.248325387	
GM42934	-0.868334267	31.32582084	16.70740421	
GM42935	0	0	0	
GM42936	0.878419639	1.705240036	3.973206199	
GM42937	0.224404912	5.849379024	7.002096958	
GM42938	-0.081878085	2.43429243	2.244811802	
GM42939	0	0	0.250317973	
GM4294	-0.175024301	0.970194213	0.745104645	
GM42940	0.291377508	21.61919751	26.68156011	
GM42941	0.01235728	0.239654217	0.250317973	
GM42942	0	0	0	
GM42943	0.134336122	2.412071017	2.745046927	
GM42944	0.553382161	1.212079285	2.246275084	
GM42945	0	0	0	
GM42946	0	0	0.250317973	
GM42947	0	0	0	
GM42948	0	0	0	
GM42949	-0.29273195	6.044867578	4.751110822	
GM42951	0	0	0	
GM42952	0	0	0.248389629	
GM42953	0	0	0	
GM42955	-0.314529156	0.243605719	0	
GM42957	-0.233610153	1.936991248	1.497922668	
GM42958	0	0	0	
GM42959	-0.738902883	61.96792698	36.73005724	
GM42960	0	0	0	
GM42961	0	0	0	
GM42962	-0.12944724	1.463821055	1.252379989	
GM42963	-0.781538199	0.718962651	0	
GM42964	0	0	0	
GM42965	0	0	0	
GM42966	0	0	0	
GM42967	-0.077329594	74.36035603	70.42732967	
GM42968	0	0	0	
GM42969	-0.314368381	0.243467138	0	
GM4297	0	0	0	
GM42970	-1.459071033	51.19827904	17.98593711	
GM42971	0	0	0	
GM42972	0	0	0	
GM42973	0	0	0	
GM42974	-0.664316069	0.978468844	0.248389629	
GM42975	-0.314529156	0.243605719	0	
GM42976	0	0	0	
GM42977	0	0	0	
GM42979	-0.539219368	36.04193628	24.490155	
GM42980	0.751777548	0.483121355	1.497377992	
GM42981	0	0	0	
GM42982	0	0	0	
GM42983	0	0	0	
GM42984	0.005464878	0.243605719	0.248325387	
GM42986	-0.571403539	1.224166838	0.496779258	
GM42987	0.234210504	0.486934277	0.749025575	
GM42988	0	0	0	
GM42989	-1.136369307	1.198271085	0	
GM42990	0	0	0	
GM42991	0	0	0	
GM42992	0	0	0	
GM42993	0	0	0	
GM42994	0.976998745	2.681944116	6.247414833	
GM42995	0	0	0	
GM42996	0	0	0	
GM42997	0.204542955	0.735001706	0.999279307	
GM42998	-0.146853152	1.217474273	1.002863657	
GM42999	0	0	0	
GM43000	0	0	0	
GM43001	0	0	0	
GM43002	0	0	0	
GM43004	-0.314529156	0.243605719	0	
GM43005	0.009601392	0.243605719	0.251909738	
GM43006	-0.314529156	0.243605719	0	
GM43007	0	0	0	
GM43008	0.88163362	0.489303713	1.743983131	
GM43009	-0.512905169	2.920949544	1.74783982	
GM4301	0	0	0	
GM43010	-0.781538199	0.718962651	0	
GM43011	-0.421472167	2.679713261	1.74750324	
GM43012	-1.594785245	6.565600612	1.504754789	
GM43013	-0.316954344	0.245697993	0	
GM43014	-0.289059132	7.539884909	5.989346133	
GM43015	0	0	0	
GM43016	0	0	0	
GM43017	0	0	0	
GM43018	0	0	0	
GM43019	0	0	0	
GM4302	0	0	0	
GM43020	-0.314529156	0.243605719	0	
GM43021	0	0	0	
GM43022	0	0	0	
GM43023	0.488678172	0.243605719	0.744976162	
GM43024	-0.472971458	0.73263227	0.248325387	
GM43025	0.339468179	15.56814025	19.96350356	
GM43026	0	0	0	
GM43027	0.372146376	3.634378626	4.998169505	
GM43028	0.75338204	0.479308434	1.4937294	
GM43029	-0.322658953	6.819711818	5.252601132	
GM43031	0.0293862	4.632743565	4.748653174	
GM43032	0	0	0	
GM43033	0	0	0	
GM43034	-0.437636154	17.25804147	12.48070421	
GM43035	0	0	0	
GM43036	0	0	0	
GM43037	0	0	0	
GM43038	0	0	0	
GM43039	-0.345051657	20.91199381	16.25086982	
GM43040	-0.204234295	0.730678577	0.502227711	
GM43041	-1.164974915	83.01730989	36.46936891	
GM43042	-0.336847594	86.74299961	68.47223126	
GM43043	0	0	0	
GM43044	0	0	0	
GM43045	0	0	0	
GM43046	0	0	0	
GM43047	-0.393047745	0.970055632	0.500235125	
GM43048	0	0	0	
GM43049	0	0	0	
GM43050	0	0	0	
GM43051	0	0	0	
GM43052	-0.564922884	0.479308434	0	
GM43054	0.016918831	0.730539996	0.75095392	
GM43055	0	0	0	
GM43056	-0.85292195	1.709657629	0.500235125	
GM43057	-0.806892212	5.561374596	2.750559622	
GM43058	-0.653349727	0.966519873	0.250317973	
GM43059	-0.240061702	6.078760799	4.993651177	
GM43060	0	0	0	
GM43061	-0.509866088	2.200404827	1.247604694	
GM43062	-0.596034164	7.301907222	4.492293202	
GM43063	-1.294711985	2.685385411	0.502227711	
GM43064	0	0	5.519729528	
GM43065	0.595833505	0.489303713	1.250852465	
GM43066	0	0	0	
GM43067	0	0	0	
GM43068	0.347223491	2.931965238	4.001892522	
GM43069	0.189540553	0.972286487	1.249196459	
GM4307	0	0	0	
GM43070	0	0	0	
GM43071	-0.713883577	114.1414779	69.19908143	
GM43072	0	0	0.250317973	
GM43073	0	0	0	
GM43075	-0.069334911	2.935916741	2.751232781	
GM43077	0	0	0.251909738	
GM43078	-0.309937759	0.239654217	0	
GM43079	0.29974504	40.13279102	49.63145725	
GM4308	0	0	0	
GM43080	-0.65711682	11.1995105	6.73625064	
