!Series_platform_id				
GENE	rna	wildsubtype~osteoclast~MsubCSF~RANKL~24H~rep1	wildsubtype~osteoclast~MsubCSF~RANKL~ILsub3~24H~rep1	@OC_down
UBIAD1	-0.359744171	9.85077	7.456035	
GM2848	0.12664387	0.051814	0.148319	
14-Sep	0	0	0	
AIDA	0.350529831	23.756404	30.565128	
GRAMD3	-0.175785572	3.043755	2.579877	
STEAP1	-0.038176276	0.026815	0	
MGST1	2.175048632	16.701854	78.941747	
CCDC83	0	0	0	
PIP4K2B	-0.245243647	23.254072	19.462513	
GLCE	-0.73974295	9.812345	5.47493	
GM2016	0	0	0	
SERPINB9	-0.370048458	7.001976	5.191581	
RASAL3	0.992249766	3.543504	8.038323	
OLFR222	0	0	0	
7420426K07RIK	0	0	0	
AA388235	-0.197915488	0.264616	0.102504	
MIR7011	0	0	0	
MUC2	-0.046837642	0.037095	0.003966	
GRP	0	0	0	
DNAJC14	0.064021914	17.21045	18.036767	
KCNH1	0	0	0.016742	
FOXA3	0	0	0.014135	
SLC19A2	0.18776858	3.1699335	3.749557	
SSXB6	0	0	0	
CAR4	0.836727466	0.024739	0.830178	
MIR875	0	0	0	
STX8	0.447625412	5.239006	7.508717	
OLFR126	0	0	0	
BABAM1	-0.171449616	51.258333	45.402788	
OLFR1024	0	0	0	
OLFR1213	0	0	0	
STX17	-0.073907205	4.310691	4.045483	
CAMKMT	0.293566649	2.390377	3.155472	
OLFR980	0	0	0	
FBXW13	0	0	0	
LYSMD3	0.211701841	2.803321	3.404449	
KLF11	-0.143644193	1.414522	1.185697	
SLC22A28	0	0	0	
MXD3	0.558938027	2.080017	3.537433	
PCYT1B	0.058977953	0.037517	0.08081	
SLC39A11	-0.096311872	9.9067865	9.20244	
VEGFC	-2.802286111	15.580524	1.376983	
KCTD21	-0.144581184	2.773903	2.414031	
A630072M18RIK	-0.122467593	0.643327	0.509585	
ZFP688	0.05781866	2.580247	2.726646	
NCOA4	0.052962945	16.91622633	17.586173	
YARS	-0.459101253	34.566505	24.872473	
2310040G24RIK	-0.071122151	1.222173	1.1152805	
DCAF12L2	0	0	0.000484	
ZBTB40	-0.328056308	3.508941	2.591863	
MIR6912	0	0	0	
TOMM20L	0	0	0	
DCTN6	0.164423394	6.32263625	7.20661075	
HIST3H2BB-PS	0	0	0	
4930524N10RIK	0	0	0	
CHAMP1	-0.878687586	19.012628	9.884107	
OLFR1290	0	0	0	
DIS3L2	-0.180501958	3.474471	2.948255	
IFT140	-0.444278292	5.850077	4.034477	
GM1976	-0.111943702	1.1027475	0.9457575	
2410015M20RIK	-0.419548437	56.686437	42.129761	
ZCCHC4	-0.540094185	5.93719	3.770886	
1810037I17RIK	0.658302809	33.189854	52.959279	
RAB5C	0.455631508	153.32707	210.641515	
FLII	-0.041667374	33.4600095	32.4789835	
EU599041	-0.005703193	0.011064	0.007075	
BYSL	-0.304353845	20.507234	16.416662	
WFDC5	0	0	0	
NADK2	-0.64092386	2.22496075	1.06817425	
MPV17L2	-0.159136387	35.691285	31.859284	
OLFR1480	0	0	0	
SLC35G3	-0.029872646	0.020922	0	
RPUSD2	-0.453410698	3.478038	2.270375	
BMI1	-0.578429348	14.935271	9.671731	
ABR	-0.583907291	17.079717	11.06196375	
MDC1	-0.666029723	14.40899	8.711342	
NVL	-0.696392213	19.347221	11.556545	
L1CAM	0.252310736	15.134622	18.218164	
VGF	-0.064699268	0.057407	0.011034	
DDX19A	-0.404759604	35.497406	26.568759	
LBP	0.453467289	0.51858	1.079433	
OTP	0	0	0	
OLFR853	0	0	0	
CCDC64	-0.169363007	0.213039	0.078677	
IFNA6	0	0	0	
NLRP10	-0.70130971	1.531513	0.556915	
POLD2	-0.517228129	53.185038	36.85979	
5033403H07RIK	0	0	0	
MEX3B	0.132226711	0.905693	1.088609	
PDIA2	0	0	0	
LELP1	0	0	0	
SERPINA1E	0	0	0	
H2-M11	0	0	0	
TRAPPC11	-0.069183723	15.555999	14.7808	
RALGDS	0.133486151	4.446342	4.97431675	
SMPD1	-0.271297206	12.987929	10.590037	
ATP6V1G2	0.253806073	0.90174	1.267537	
MIR6952	0	0	0	
PSIP1	-0.696971991	12.828197	7.5301385	
KCTD10	0.168396136	14.5511535	16.4765175	
NDUFAF1	-0.47976586	5.885354	3.937446	
EPHX4	0	0	0	
CYTH4	0.177962185	147.535181	167.035594	
OLFR317	0	0	0	
1300002K09RIK	1.398328061	0.577881	3.15923	
IL9R	-0.006732473	0.0046775	0	
SPATA16	0	0	0	
GCM2	0.154679377	0.020153	0.135608	
1500017E21RIK	0.124192059	0.120669	0.221414	
AP1B1	0.923352883	8.959177667	17.88775733	
F2	0	0	0	
OTUD5	-0.380022308	8.293075333	6.141038	
TADA3	0.050254168	9.357339	9.724479	
E2F8	-0.24501883	19.812353	16.561563	
ANKRD24	0.328945748	1.574918	2.234342	
RELL2	0.011874272	0.172957	0.182651	
TOP3B	-0.294309896	12.692986	10.166114	
OLFR967	0	0	0	
ATP5C1	-0.205441307	113.414785	98.2288945	
RNU7	0	0	0	
SPEER4A	0	0	0	
MB21D1	-0.150036984	4.8495095	4.271738	
4930473O22RIK	0	0	0	
OLFR855	0	0	0	
POLR3A	-0.338402334	9.150256	7.028007	
EPHB3	-0.027918945	0.023224	0.003613	
BECN2	-0.02439628	0.017054	0	
NICN1	0.069390787	2.985732	3.182123	
1700084E18RIK	0	0	0	
GM19710	-0.085638159	0.252594	0.180404	
DHX32	0.170607303	1.978326	2.35220175	
CEP57	-0.283631456	7.68273	6.133041	
SDCBP2	0.213492879	0.18152	0.369963	
TAF5L	-0.483331663	17.07953	11.932718	
STK38	0.141243031	19.951509	22.106475	
MIR711	0	0	0	
MUP14	0	0	0	
MYPN	0	0	0	
D7ERTD443E	0	0	0	
OLFR1495	0	0	0	
FAM78A	0.032468805	6.208878	6.372958	
EIF2AK1	-0.417519472	31.355314	23.224774	
1500009C09RIK	-0.014531691	0.0101235	0	
KCTD11	0.708643449	2.666147	4.991462	
RIC8	0.199152372	22.161568	25.590028	
PGP	-0.345512666	40.475558	31.642436	
AW146154	0.051510947	0.881912	0.950319	
FAM47C	0	0	0	
GM14446	0.194496362	0.288564	0.4745355	
4921504A21RIK	0	0	0	
DEDD	0.238735359	4.109429	5.028911	
MIR7017	0	0	0	
CD22	0.345444098	0.03393825	0.313662	
4930520O04RIK	-0.542019517	0.7328745	0.1901535	
GM5132	0	0	0	
PTPRF	0.009764907	0.003611	0.010427	
EVX1	0	0	0	
PPP2R2B	0	0	0.0055695	
SH2D1A	0	0	0	
SFRP4	0	0	0	
NUP153	-0.597691201	32.808415	21.34096	
AHCYL1	0.08094059	35.057174	37.13794	
OLFR1178	0	0	0	
1700003E24RIK	0	0	0	
INF2	-0.338424729	63.743656	50.206044	
FOXE1	0	0	0	
OLFR393	0	0	0	
MOCS2	0.411374166	4.293457	6.040043667	
CRH	0	0	0	
VAMP1	-0.446916288	1.3746075	0.742034	
POTEG	0	0	0	
ETOHI1	-0.330634565	6.1866945	4.7147635	
CNDP1	0	0	0	
BC005624	-0.403302428	43.507019	32.652891	
1600029I14RIK	0	0	0	
GMPR	-0.595702455	12.749728	8.0985	
MIR5619	0	0	0	
CD160	0.014810459	0.023933667	0.034499333	
POLE2	-0.519391602	14.183141	9.592761	
IFITM2	-0.25512532	175.140098	146.590315	
ANAPC16	-0.251027066	21.059315	17.536398	
WNT4	-0.073299908	0.135541	0.079288	
DUSP19	-0.570191656	9.001253	5.736117	
AGK	-0.309220391	13.274716	10.520806	
BCL11B	0	0	0	
MYBPHL	0	0	0	
4930509E16RIK	-0.040266963	0.082506	0.05271	
WDR19	-0.122708572	0.961458	0.801524	
CRISP3	0	0	0.021966	
PRKCI	-0.652641238	10.314383	6.197245	
SERPINA10	0	0	0	
BC016579	-0.019457116	0.013578	0	
BOD1	-0.480879092	22.613595	15.920106	
FRS3	-0.208629559	0.419425	0.228312	
VHL	-0.293635617	6.63883	5.23209	
MIR6985	0	0	0	
4930467K11RIK	0	0	0	
CCDC157	-0.055087296	0.1621485	0.11861	
COX4I1	-0.041633113	246.030095	239.0032095	
PIK3CG	0.660766746	3.489017333	6.096789	
RPRL3	0	0	0	
HTR3A	0	0	0	
SLC18A1	-0.813389645	1.507238	0.426727	
ANKRD60	0	0	0	
SERPINI2	0	0	0	
OLFR972	0	0	0	
OLFR1137	0	0	0	
SNORA41	-7.657860208	200.950822	0	
GM5414	0	0	0.008921	
PLCB3	-0.194978716	7.4680745	6.3975895	
NRG1	0.546878069	0.170613	0.710173	
BC107364	0	0	0	
MTX3	-0.824990486	3.769692	1.692424	
GM14458	0	0	0	
NIM1	0.450330696	0.14499	0.564461	
LILRA6	-0.227788811	21.3970915	18.125833	
KLRC3	0	0	0	
OLFR1502	0	0	0	
MIR7064	0	0	0	
CCDC105	0	0	0	
DNAJC18	0.050099214	2.721263	2.852758	
SLC32A1	-0.014875141	0.010364	0	
TMX1	0.135380299	51.301942	56.447528	
CAMK2N1	-0.000433775	0.0079	0.007597	
4933416M06RIK	0	0	0	
TNRC6C	-0.159450637	3.77768	3.277772	
EXOSC8	-0.453407352	25.824805	18.590583	
DYNC1LI1	-0.253022641	35.533619	29.656692	
CARNS1	0.061762876	0.221732	0.275171	
CD59B	-0.178568462	0.531257	0.352987	
NOBOX	0	0	0	
UGT2A3	0	0	0	
TIGD4	0	0	0	
GM10662	0	0	0	
ADAM11	0.00896522	0.0170745	0.0234145	
PKLR	0	0	0	
BCAP31	0.138461971	101.161	111.451782	
TRAF7	-0.078073132	8.452753	7.954801333	
RPRD1B	-0.369991175	2.557991	1.753128	
SEC24C	-0.117549247	19.622057	18.008425	
GM6277	0	0	0.042663	
ABCG2	0.422766755	2.417792	3.581536	
GM16701	0	0	0.213681	
KIN	0.007312324	9.500881	9.55424	
SUGT1	0.257378541	24.260783	29.194335	
ALPK2	-0.105299645	0.206112	0.121216	
DLC1	0.002384791	0.004002667	0.005663667	
FRMD8	0.37504706	24.405803	31.948325	
OLFR324	0	0	0	
TBPL2	0	0	0	
SPEER9-PS1	0	0	0	
CUTC	-0.28138213	3.3712325	2.5966605	
TMEM109	0.19169275	90.724377	103.758685	
SGIP1	-0.022108962	0.0312772	0.0155936	
1600016N20RIK	-0.061903286	0.087914	0.042221	
OBP1A	0	0	0	
TRIM32	-0.12156545	2.499777	2.216959	
OLFR524	0	0	0	
ACSBG2	-0.008530293	0.04931	0.043124	
KRTAP12-1	0	0	0	
OLFR606	0	0	0	
VPREB1	-0.133655582	0.09707	0	
ZFP488	0.309469098	3.826756	4.981565	
MEST	0.001204299	0.177097667	0.178080667	
EFCAB2	-0.130354286	0.519997	0.38868	
ITGB6	0	0	0.0028225	
HOXC13	0	0	0	
TH	0	0	0	
GM590	0	0	0	
ANKRD50	-0.104871932	2.947127	2.670384	
4930455D15RIK	0	0	0	
UBTD1	0.099292489	39.240858	42.107938	
TATDN3	0.060034379	0.868436667	0.947827667	
OLFR181	0	0	0	
CYP2C53-PS	0	0	0	
TLE3	1.224795569	0.795679667	3.196904333	
GM16617	-0.074726798	0.215577	0.154217	
EID1	0.590219343	43.401469	65.845329	
POSTN	-0.000339873	0.006138333	0.005901333	
NPC2	-0.052841287	204.389044	197.002403	
HS3ST6	0	0	0.025598	
MARVELD2	0.061173999	0.0707405	0.117119	
CETN2	-0.172132695	19.3781	17.086169	
RPS6KL1	-0.09521063	0.115754	0.044497	
MTTP	-0.095722007	0.3043685	0.220633	
BID	0.455670729	17.425514	24.269123	
TMEM246	-0.40790879	0.475194	0.111876	
PRKD3	0.419110544	3.122116667	4.511694333	
PABPC4L	0	0	0	
CNGA4	0	0	0	
2900097C17RIK	-0.204724772	51.448115	44.50945	
OLFR1112	0	0	0	
CD52	1.377126768	316.323249	823.248864	
GPALPP1	-0.138469577	10.162057	9.140532	
GATA3	-0.027131486	0.071583	0.051619	
ZFP191	-0.460158412	9.602154	6.706774	
CENPM	-0.48300092	3.370761667	2.127226667	
MIR7069	0	0	0	
0610012G03RIK	0.627036448	23.145209	36.289602	
4930404A10RIK	0	0	0	
ILK	0.252092027	33.2974675	39.8459795	
CHML	-0.263190079	2.779485	2.149231	
CD164L2	0	0	0.033318	
TECR	0.056106032	45.165139	46.9958565	
NCAM2	0	0	0	
DOCK9	-0.014166927	0.04582525	0.03560575	
TRIM55	0	0	0.016394	
3110043O21RIK	-0.34339833	19.698552	15.314237	
AVP	0	0	0	
STXBP3B	-0.238568845	0.237233	0.048661	
SERTAD3	0.494536297	4.301938	6.46973	
B4GALT4	-0.789705568	2.303294	0.9108305	
DENND4B	0.336948555	10.388911	13.385131	
EFCC1	-0.00749252	0.005993	0.000782	
ADD1	0.173131293	11.21511233	12.772576	
H2-Q5	-0.674984814	4.491622	2.439616	
GM5607	-0.021069093	0.030014	0.015081	
OLFR330	0	0	0	
ORMDL2	-0.284167327	8.373886	6.69798	
MSL1	0.141073475	13.312216	14.782443	
F730035M05RIK	0	0	0.007936	
IL2RG	-0.415956211	161.680481	120.932689	
KRTDAP	0	0	0	
LRG1	0.064382224	0.778378	0.859538	
MCAT	-0.324016497	10.078116	7.849673	
ME1	0.348272246	2.0648985	2.9017235	
ADAMTSL1	0	0	0	
MIR144	0	0	0	
1700023F02RIK	0	0	0	
OLFR569	0	0	0	
OLFR312	0	0	0	
AW554918	-0.233836632	2.216096	1.734873	
ZFP869	-0.303286068	2.191197667	1.586160667	
OLFR570	0	0	0	
LAMC3	0	0	0.00452	
UFL1	0.111491132	6.834771	7.46425	
ENDOU	0	0	0.0058905	
PGLYRP4	0	0	0.025629	
ANGPTL3	0.277226904	0.115951	0.35238	
4632428N05RIK	-0.407589071	15.699807	11.5896865	
IL31RA	0.008767191	0.031096	0.037381	
ADAD2	0	0	0	
DUSP21	0	0	0	
MLX	0.038446753	8.200423333	8.448904	
GM15308	0	0	0	
CTNND2	1.784064625	0.960223	5.750912	
PRSS27	-0.0032903	0.057477	0.055068	
SNAI2	0.003562778	0.056386	0.058998	
RPL11	-0.236364645	1515.09463	1285.98493	
GOLGA2	-0.128623165	8.887343	8.043992	
GNAI3	0.548735882	46.893056	69.058125	
HAUS8	0.125173726	12.3072655	13.5134235	
IQSEC1	-0.180888128	5.471665	4.7090425	
FABP2	0	0	0	
DPYS	-0.036052608	0.126069	0.0982775	
DLGAP3	0	0	0.003518	
MIR467B	0	0	0	
TIMM50	-0.285620283	78.632076	64.329264	
PAUPAR	-0.020860326	0.021578	0.006913	
FCHO2	-0.053472003	13.328947	12.807581	
TRIM61	0	0	0	
SCNN1G	0	0	0	
PLCXD1	0.010334815	0.480123	0.490764	
KCNAB1	-0.029087439	0.0203665	0	
ATP6V0D2	-1.804936222	98.48054	27.470703	
RPL22L1	-0.467343846	181.273878	130.837791	
OTX1	0.063231502	0.011999	0.05734	
FOLR2	0.40383741	14.97276167	20.13232033	
IFRD1	-0.107378738	74.040148	68.657753	
UCHL1OS	0	0	0	
A830082K12RIK	-0.018411985	0.012844	0	
OLFR1033	0.010024919	0.007609	0.014635	
MIR1900	0	0	0	
POU3F1	0	0	0.027699	
OLFR765	0	0	0	
MIR7078	0	0	0	
PAM16	-0.559320263	48.49174	32.586175	
4930529K09RIK	0	0	0	
TSIX	-1.728648753	6.581382	1.287564	
MIR8118	0	0	0	
VMN1R139	0	0	0	
RASL11B	0.168945975	0.051854	0.182533	
OLFR878	0	0	0	
GM4759	0.393576344	0.084003	0.423996	
VMN2R12	0	0	0	
MYOD1	0	0	0	
4930509K18RIK	0	0	0	
S100G	0	0	0	
BC030500	0	0	0	
TMTC3	-0.567860181	5.2293675	3.202435	
FNIP2	0.491973001	12.545597	18.050079	
GM1110	0	0	0.011886	
4921511C10RIK	0	0	0	
MIR383	0	0	0	
SERINC3	-0.201402039	153.179602	133.090764	
HARS	-0.284282228	73.326662	60.033342	
NUP160	-0.50182696	17.248132	11.887048	
NAP1L2	-0.003547023	0.067361	0.06474	
SPTBN4	-0.002495674	0.00744975	0.0057085	
1700122O11RIK	0	0	0	
XLR5A	0	0	0	
ITGB2	0.567011912	291.075578	431.695958	
THSD7A	0	0	0	
BSCL2	0.311212671	10.45022167	13.20686467	
VWA9	-0.190620323	10.445756	9.029102	
BC055111	0	0	0.014689	
PCCB	0.012371654	8.133152	8.211809	
USP46	-0.390297406	9.604862	7.091216	
ASF1A	-0.109017421	8.406415	7.72181	
SLC16A3	0.130752936	6.672127	7.399943	
ZFP280C	-0.334828843	1.46363125	0.9533595	
RPL24	-0.302225363	677.739036	549.45767	
SZT2	-0.571987799	3.915574	2.306654	
MAEA	0.036222273	55.959527	57.407735	
CYP2D11	0	0	0	
GJA5	0	0	0.0177475	
BHMT2	0	0	0	
MIR143HG	-0.00265908	0.047009	0.045081	
THSD4	-0.00219902	0.004541	0.003011	
ZNFX1	-0.008201952	12.774755	12.6966655	
SLC35G1	-0.543380464	5.040194	3.144547	
FYCO1	0.106409006	1.6865535	1.8921965	
TRMT61B	-0.069791866	1.726604	1.597841333	
STFA1	0.34168724	0.131846	0.434318	
AP4B1	-0.577253911	4.267705333	2.530618	
CORO7	0.738549973	19.716576	33.565566	
TSPAN10	-0.000816488	0.014518	0.013944	
MIR5136	0	0	0	
HYAL4	0	0	0	
CUL5	-0.284706121	4.4149035	3.445142	
6720468P15RIK	-0.033987458	0.023838	0	
ST3GAL2	-0.862953246	7.154174	3.483376	
NDUFA6	-0.045013919	91.47028	88.629636	
UBR5	-0.882298879	12.7704065	6.470477	
RRBP1	0.632990501	28.1123635	44.1467605	
KIF5A	0.007614884	0.24183	0.248402	
OLFR869	0	0	0	
GM6696	0	0	0	
SLC22A16	0	0	0.012717	
ALOX12	-0.095770864	0.396465	0.306773	
BC065397	-0.182112745	0.231795	0.085718	
GUCD1	-0.603791346	9.701535	6.04185	
NMT1	0.142605908	78.279472	86.516392	
GM6639	0	0	0	
AKIRIN2	0.178689817	25.843335	29.382777	
DEFB14	0	0	0	
ANKRD34A	-0.063623944	0.090573	0.043523	
CMTR1	-0.639896921	40.489463	25.626228	
VMN1R88	0	0	0	
UPF3A	-0.284727612	21.003109	17.062277	
SLC9A4	1.323231042	0.446529	2.61959	
MIR3076	0	0	0	
OLFR899	0	0	0	
C130060C02RIK	0.108993948	0.028494	0.109206	
NAV2	-0.748462972	3.5966485	1.736097	
NHLRC3	0.322792279	7.623696	9.786079	
ARMCX4	0.042594425	0.010834	0.041123	
KATNAL1	-0.136874254	1.456954	1.234569	
HTRA3	-0.647800143	0.815117	0.1585035	
COX5B	-0.120044429	275.855497	253.751164	
GBX1	0	0	0	
GM20199	-0.00598352	0.021293	0.017066	
AA387883	0	0	0	
PLCL1	-0.040833654	0.088905	0.058517	
GM13271	0	0	0	
SIX4	0	0	0.006428	
NPLOC4	-0.233902084	17.6459035	14.855206	
CCDC6	-0.310616171	11.399596	8.997761	
PRDM9	-0.04402787	1.407473	1.335112	
SMIM12	-0.25966926	32.828207	27.256004	
C1QTNF2	0	0	0	
1700008I05RIK	0	0	0	
LYZ2	1.1449708	7176.364663	15871.14298	
RBM4B	-0.426954702	6.008493	4.213129	
EPC2	-0.433616903	7.438283	5.247732	
CEP78	-0.168303154	9.948397	8.742855	
MEIS3	0.18238662	0.0999978	0.248233	
SMAP2	0.669860816	24.688099	39.867697	
1700042B14RIK	-0.03037422	0.021277	0	
TXNDC2	0	0	0	
UBXN2A	-0.464363101	8.722352	6.046673	
CDH3	0	0	0.0067575	
MIR1962	0	0	0	
1700049L16RIK	0	0	0	
1700001K23RIK	0	0	0.092988	
SLCO4A1	-1.729829079	30.085795	8.371984	
SLC5A4B	0	0	0	
MTA3	0.177589449	2.43345625	2.8832135	
NR3C1	-0.083700726	11.266273	10.574872	
MIR744	0	0	0	
OLFR1454	0	0	0	
NSUN4	-0.127873405	3.233303	2.874232	
ALG11	-0.141063447	1.259273667	1.048823333	
STK11	-0.040860825	17.25948967	16.749589	
SIL1	-0.060112851	15.664317	14.984231	
DUSP11	-0.182934692	20.386682	17.839726	
IRAK4	-0.019066916	9.00272	8.871392	
HYPK	-0.218222186	175.302519	150.553892	
CLDN12	-0.11880323	0.23127575	0.133945	
4931440J10RIK	0	0	0.037967	
NDUFS6	-0.090853861	43.5018855	40.7857955	
DTNB	-0.10821738	0.612525	0.49599375	
IGBP1B	0	0	0	
TG	0.030310216	0.013061	0.03457	
GRLF1	-0.276593224	3.525396	2.735887	
RPS9	-0.16259007	1442.220984	1288.402021	
TMEM180	-0.057494904	10.56832	10.11636	
OLFR214	0	0	0	
RAD51AP1	-0.251309236	16.16375	13.419844	
RPS6KA3	1.043134999	14.197248	30.31698	
OLFR411	0	0	0	
RAB21	0.082152388	36.50236	38.699856	
GM5177	-0.009794039	0.042609	0.035555	
KLHL3	0.034369931	0.04179	0.066907	
FLT1	0.015852596	0.035409	0.046849	
GM4792	0	0	0	
MFSD2B	0.084593589	0.285963	0.363621	
DMBT1	-0.000241318	0.004453	0.004285	
MIA	0	0	0	
CLASP1	-0.774428209	5.127274	2.582128667	
SPNS1	-0.070447644	12.87347	12.2122945	
MTHFD2	0.115267998	39.779927	43.171848	
VMN1R125	0	0	0	
GM4371	0	0	0	
BARX2	0	0	0	
4931406P16RIK	-0.411409175	7.362562	5.287715	
PSMB11	0.007245459	0.006991	0.012061	
MIR293	0	0	0	
B4GALNT2	-0.163752114	0.337926	0.194367	
D730050B12RIK	0	0	0	
BPIFC	-0.10376346	0.127039	0.048825	
MIR878	0	0	0	
GSAP	-0.198980843	22.486435	19.460578	
CTSF	-0.05382595	2.455529	2.328981	
MIR466D	0	0	0	
AVL9	-0.168301455	4.153463	3.586014	
4930573O16RIK	0	0	0	
1700067P10RIK	0	0	0	
ME3	0	0	0	
1810024B03RIK	-0.037539874	0.076619	0.048966	
NAA40	-0.275438788	27.141949	22.25085	
1700034K08RIK	0	0	0	
RPL30	-0.384757719	39.8116495	30.257953	
HMG20B	-0.061254995	8.024654	7.649499333	
ENGASE	-0.477209818	4.851732	3.203683	
PUS1	-0.578811875	15.33952867	9.939558333	
VMN1R59	0	0	0	
MAP1B	0.043966342	0.034602	0.066617	
CENPL	-0.124541513	4.6991345	4.2277905	
SYCP2	0.013224722	0.004906	0.01416	
ZMYM5	-0.081188621	1.357209667	1.228219667	
MIR6923	0	0	0	
4930447N08RIK	0	0	0	
PRSS33	0	0	0	
GIF	0	0	0	
RRAGC	0.637985486	47.242669	74.073056	
CCDC23	0.027350196	8.3202465	8.4986225	
TRIM34A	0.479976846	4.36797	6.486822	
MAN2C1OS	-0.139911093	1.236345	1.029651	
PARP2	-0.04780898	20.11936	19.430962	
OLFR1477	0	0	0	
TPCN1	-0.944395605	21.012521	10.438745	
GLS2	-0.028875461	0.040473667	0.019855667	
DBNDD2	-0.161149333	0.6008655	0.43167375	
DEFB15	0	0	0	
2610020H08RIK	0.034648557	0.888036	0.933929	
MTCH2	0.034598015	41.811111	42.850196	
PPARG	-0.454532487	4.8552735	3.272866	
DCAF5	0.060014368	5.093138	5.351951	
MCPH1	-0.50648713	7.241994	4.801823	
GM13011	0	0	0	
SPINT2	-0.981340684	1.6808595	0.357879	
RBM27	-0.579710929	11.267514	7.208167	
SLC6A5	0	0	0	
CSTB	0.140070231	890.81747	981.746072	
TCF15	0	0	0	
IDNK	0.283600344	3.2312005	4.150339	
NDUFAF2	-0.412917402	34.977114	26.022517	
CYP4A32	0	0	0	
1700025K24RIK	0	0	0	
MIR547	0	0	0	
TERF1	-0.129219686	3.838589	3.424047	
CPA2	-0.06765027	0.120911	0.069563	
MIR669M-1	0	0	0	
F630111L10RIK	-0.008674861	0.011691	0.005626	
4930422G04RIK	-0.330715598	2.211805	1.553841	
UBOX5	-0.249451292	1.550020333	1.145118667	
CERS4	0.184968065	1.865771	2.257785	
MIR101A	0	0	0	
PPM1H	0.36641277	2.3833245	3.3615905	
DUOX2	0	0	0	
ANG3	0	0	0	
PFPL	0	0	0	
SFTPD	0	0	0	
ARHGAP9	0.586110514	17.2832015	26.446634	
TRDN	0	0	0	
LYPD4	0	0	0	
OLFR574	0	0	0	
2310020H05RIK	0	0	0	
SNRPN	0	0	0	
PLEKHG1	1.040316292	0.2540645	1.5792075	
1700007P06RIK	0	0	0	
PCDHGB5	0.088201428	0.174908	0.248979	
ACVR2A	-0.957908864	4.439633	1.800337	
POMP	0.201496041	180.533147	207.743177	
VWA5B1	0	0	0	
GM20098	-0.006277914	0.004361	0	
POLR2D	-0.271535837	25.606734	21.042007	
GM5105	0	0	0	
2310047M10RIK	0.100278379	5.598612	6.073582	
LGALS3BP	0.08947289	116.430495	123.943859	
ZNRF1	-0.010531945	2.163699	2.1406875	
5430402O13RIK	-0.026458729	0.018509	0	
MIR6373	0	0	0	
1700006A11RIK	0	0	0	
MTO1	-0.077733781	11.829049	11.1561	
SCAF11	-0.54041774	22.436296	15.114136	
1700092M07RIK	-0.012738156	0.161588	0.151377	
HSPB11	0.040618855	9.98486	10.298532	
PROX2	-0.110031411	0.598456	0.481078	
MYL12A	0.840418155	113.395671	203.833348	
ADAM15	0.583870304	51.7566745	78.075125	
GM4224	0	0	0	
AEBP1	0.018015472	0.0839855	0.0976065	
SPR	-0.427927497	57.002646	42.11504	
TTLL6	0	0	0	
WBP1L	-0.187254054	10.06080733	8.714439333	
FAM175B	-0.331251968	22.196022	17.437275	
ZIC5	0	0	0	
KLK4	0	0	0	
CLN5	0.957207485	15.598499	31.226785	
MAFF	0.49849979	1.710493	2.829232	
SPNS3	-0.506970908	1.037569	0.433834	
ZCCHC16	0	0	0	
CLCN6	0.133895971	4.073848	4.567294	
API5	-0.379801257	63.61832	48.661987	
GM806	0	0	0	
CCDC63	0.005816274	0.014604	0.018702667	
DNMT3A	-0.410167062	11.46602933	8.381138667	
ZKSCAN1	-0.393299673	1.599682	0.979362	
HOXB9	-0.007527776	0.020893	0.01558	
GDF7	0	0	0	
ATP6AP1	0.192092603	163.785769	187.254488	
4930471G03RIK	0	0	0	
OLFR130	0	0	0	
JMJD1C	-0.607144339	9.484161	5.882798	
AP1G2	-0.651885771	28.492526	17.770455	
VMN1R14	0	0	0	
ODAM	0	0	0	
ESP8	0	0	0	
TGFA	-0.009616622	0.006688	0	
KLRA14-PS	0	0	0	
UROS	-0.026348339	1.63931275	1.59154775	
OLFR66	0	0	0	
GM1140	0	0	0	
SLC5A6	-0.290436633	3.106641333	2.357814	
SEC16B	-0.135203228	0.123404333	0.022906333	
OLFR1130	0	0	0	
RPS27A	-0.216096459	782.8543815	673.813674	
DPY19L2	0	0	0	
OLFR598	0	0	0	
RHOX2C	0	0	0	
DYTN	0	0	0	
METTL15	-0.664293545	3.363381	1.753283	
RFPL4	0	0	0	
OLFR556	0	0	0	
USP53	-0.146844969	0.784329	0.611648	
SLC7A7	1.220235654	1.379964	4.544953667	
VMN1R24	0	0	0	
GM4532	-0.187159981	0.431153	0.257029	
PLAG1	-0.022727612	0.176125	0.157742	
VWCE	0	0	0.015527	
GM11559	0	0	0	
NOL8	-0.622754187	4.357025333	2.479012667	
NTF3	0	0	0	
IQCK	-0.219805513	0.429845	0.227781	
LOX	-0.056389593	0.094456333	0.052503333	
SIPA1	0.076286972	5.5474196	5.9029518	
GM17727	0	0	0	
MIR694	0	0	0	
2310057N15RIK	0	0	0	
PTCH1	-0.51152779	2.126509	1.193181	
VCAN	0.658644884	2.1643202	3.9951932	
NKAIN1	-1.897860477	28.642937	6.954416	
IL11RA1	0.99288674	2.530551333	6.026373333	
MIR24-2	0	0	0	
CRAT	0.716409891	12.638099	21.408599	
GM10104	0	0	0	
RPH3AL	-0.000395467	0.0070085	0.0067325	
4930563M20RIK	0	0	0	
GM815	0	0	0	
1700092C10RIK	0	0	0	
DESI1	-0.470971506	16.159909	11.380507	
